Landroid/telephony/PhoneStateListener;,<init>,()V
Landroid/telephony/TelephonyManager;,listen,(Landroid/telephony/PhoneStateListener; I)V
Landroid/content/Context;,getSystemService,(Ljava/lang/String;)Ljava/lang/Object;
Landroid/util/Log;,d,(Ljava/lang/String; Ljava/lang/String;)I
Landroid/telephony/SubscriptionInfo;,getSubscriptionId,()I
Landroid/telephony/SubscriptionManager;,getActiveSubscriptionInfoList,()Ljava/util/List;
Landroid/telephony/TelephonyManager;,createForSubscriptionId,(I)Landroid/telephony/TelephonyManager;
Landroid/text/TextUtils;,isEmpty,(Ljava/lang/CharSequence;)Z
Landroid/database/sqlite/SQLiteOpenHelper;,<init>,(Landroid/content/Context; Ljava/lang/String; Landroid/database/sqlite/SQLiteDatabase$CursorFactory; I)V
Landroid/content/Context;,getSharedPreferences,(Ljava/lang/String; I)Landroid/content/SharedPreferences;
Landroid/content/Context;,getString,(I)Ljava/lang/String;
Landroid/media/AudioManager;,adjustStreamVolume,(I I I)V
Landroid/media/AudioManager;,setStreamMute,(I Z)V
Landroid/telecom/TelecomManager;,endCall,()Z
Landroid/os/Bundle;,<init>,()V
Landroid/os/Bundle;,putBundle,(Ljava/lang/String; Landroid/os/Bundle;)V
Landroid/os/Bundle;,keySet,()Ljava/util/Set;
Landroid/os/Bundle;,<init>,(Landroid/os/Bundle;)V
Landroid/os/Bundle;,get,(Ljava/lang/String;)Ljava/lang/Object;
Landroid/util/Log;,println,(I Ljava/lang/String; Ljava/lang/String;)I
Landroid/util/Log;,isLoggable,(Ljava/lang/String; I)Z
Landroid/content/SharedPreferences;,getBoolean,(Ljava/lang/String; Z)Z
Landroid/database/Cursor;,moveToNext,()Z
Landroid/content/ContentResolver;,query,(Landroid/net/Uri; [Ljava/lang/String; Ljava/lang/String; [Ljava/lang/String; Ljava/lang/String;)Landroid/database/Cursor;
Landroid/database/Cursor;,close,()V
Landroid/database/Cursor;,getColumnIndex,(Ljava/lang/String;)I
Landroid/database/Cursor;,getString,(I)Ljava/lang/String;
Landroid/database/Cursor;,moveToFirst,()Z
Landroid/content/Context;,getContentResolver,()Landroid/content/ContentResolver;
Landroid/database/Cursor;,isAfterLast,()Z
Landroid/database/Cursor;,getShort,(I)S
Landroid/database/Cursor;,getLong,(I)J
Landroid/database/sqlite/SQLiteDatabase;,rawQuery,(Ljava/lang/String; [Ljava/lang/String;)Landroid/database/Cursor;
Landroid/database/sqlite/SQLiteDatabase;,close,()V
Landroid/provider/Settings;,canDrawOverlays,(Landroid/content/Context;)Z
Landroid/content/ContentValues;,put,(Ljava/lang/String; Ljava/lang/Long;)V
Landroid/content/ContentValues;,<init>,()V
Landroid/content/ContentValues;,put,(Ljava/lang/String; Ljava/lang/Short;)V
Landroid/content/ContentValues;,put,(Ljava/lang/String; Ljava/lang/String;)V
Landroid/content/ContentValues;,put,(Ljava/lang/String; Ljava/lang/Integer;)V
Landroid/database/sqlite/SQLiteDatabase;,insert,(Ljava/lang/String; Ljava/lang/String; Landroid/content/ContentValues;)J
Landroid/database/Cursor;,getInt,(I)I
Landroid/database/sqlite/SQLiteDatabase;,update,(Ljava/lang/String; Landroid/content/ContentValues; Ljava/lang/String; [Ljava/lang/String;)I
Landroid/telephony/TelephonyManager;,getSimCountryIso,()Ljava/lang/String;
Landroid/view/View;,isAttachedToWindow,()Z
Landroid/view/WindowManager;,removeView,(Landroid/view/View;)V
Landroid/view/WindowManager;,addView,(Landroid/view/View; Landroid/view/ViewGroup$LayoutParams;)V
Landroid/content/res/ColorStateList;,valueOf,(I)Landroid/content/res/ColorStateList;
Landroid/view/LayoutInflater;,inflate,(I Landroid/view/ViewGroup;)Landroid/view/View;
Landroid/graphics/Color;,parseColor,(Ljava/lang/String;)I
Landroid/view/View;,findViewById,(I)Landroid/view/View;
Landroid/view/WindowManager$LayoutParams;,<init>,()V
Landroid/view/View;,setOnTouchListener,(Landroid/view/View$OnTouchListener;)V
Landroid/widget/ImageView;,getContext,()Landroid/content/Context;
Landroid/widget/ImageView;,getDrawable,()Landroid/graphics/drawable/Drawable;
Landroid/graphics/drawable/Drawable;,setColorFilter,(Landroid/graphics/ColorFilter;)V
Landroid/graphics/drawable/Drawable;,mutate,()Landroid/graphics/drawable/Drawable;
Landroid/graphics/drawable/Drawable;,invalidateSelf,()V
Landroid/content/res/ColorStateList;,getColorForState,([I I)I
Landroid/graphics/PorterDuffColorFilter;,<init>,(I Landroid/graphics/PorterDuff$Mode;)V
Landroid/graphics/PorterDuff$Mode;,hashCode,()I
Landroid/graphics/drawable/ScaleDrawable;,getDrawable,()Landroid/graphics/drawable/Drawable;
Landroid/graphics/drawable/Drawable;,getConstantState,()Landroid/graphics/drawable/Drawable$ConstantState;
Landroid/graphics/drawable/DrawableContainer$DrawableContainerState;,getChildren,()[Landroid/graphics/drawable/Drawable;
Landroid/graphics/drawable/Drawable;,clearColorFilter,()V
Landroid/widget/ImageView;,getDrawableState,()[I
Landroid/widget/ImageView;,getImageTintList,()Landroid/content/res/ColorStateList;
Landroid/widget/ImageView;,getImageTintMode,()Landroid/graphics/PorterDuff$Mode;
Landroid/graphics/drawable/Drawable;,setState,([I)Z
Landroid/graphics/drawable/Drawable;,getState,()[I
Landroid/widget/ImageView;,setImageDrawable,(Landroid/graphics/drawable/Drawable;)V
Landroid/graphics/drawable/Drawable;,setTintList,(Landroid/content/res/ColorStateList;)V
Landroid/graphics/drawable/Drawable;,setCallback,(Landroid/graphics/drawable/Drawable$Callback;)V
Landroid/graphics/drawable/Drawable;,getLevel,()I
Landroid/graphics/drawable/Drawable;,isVisible,()Z
Landroid/graphics/drawable/Drawable;,getBounds,()Landroid/graphics/Rect;
Landroid/graphics/drawable/Drawable;,setVisible,(Z Z)Z
Landroid/content/res/ColorStateList;,getDefaultColor,()I
Landroid/graphics/drawable/Drawable;,<init>,()V
Landroid/graphics/drawable/Drawable$ConstantState;,<init>,()V
Landroid/util/Log;,w,(Ljava/lang/String; Ljava/lang/String; Ljava/lang/Throwable;)I
Landroid/graphics/drawable/Drawable;,setTintMode,(Landroid/graphics/PorterDuff$Mode;)V
Landroid/graphics/drawable/Drawable;,setChangingConfigurations,(I)V
Landroid/graphics/drawable/Drawable$ConstantState;,newDrawable,(Landroid/content/res/Resources;)Landroid/graphics/drawable/Drawable;
Landroid/content/Context;,getResources,()Landroid/content/res/Resources;
Landroid/content/res/Resources;,getValue,(I Landroid/util/TypedValue; Z)V
Landroid/util/TypedValue;,<init>,()V
Landroid/content/Context;,getTheme,()Landroid/content/res/Resources$Theme;
Landroid/content/res/Resources;,getXml,(I)Landroid/content/res/XmlResourceParser;
Landroid/util/Xml;,asAttributeSet,(Lorg/xmlpull/v1/XmlPullParser;)Landroid/util/AttributeSet;
Landroid/util/Log;,e,(Ljava/lang/String; Ljava/lang/String; Ljava/lang/Throwable;)I
Landroid/content/res/Resources;,getDrawable,(I)Landroid/graphics/drawable/Drawable;
Landroid/content/Context;,getDrawable,(I)Landroid/graphics/drawable/Drawable;
Landroid/telephony/PhoneStateListener;,onCallStateChanged,(I Ljava/lang/String;)V
Landroid/os/Binder;,clearCallingIdentity,()J
